86084,Estate Publications
86091,Analytical Psychology Club of San Francisco
86093,OPC (Oxford Publishing Co.)
86095,OPC (Oxford Publishing Co.)
86101,Salamander Books
86104,Pluto Press
86124,Bison Books
86140,Colin Smythe Limited
86152,Acair Ltd
86153,Saint Andrew Press
86166,Knockabout Comics
86178,Octopus Books Ltd
86196,John Libbey
86228,Heraldic Art Press
86241,Canongate
86243,Y Lolfa Cyf
86273,Marks & Spencer plc
86299,Alan Sutton
86516,Bolchary - Carducci Publishers
86547,North Port Press
86565,Vendome Press
86571,New Society Publishers
86597,Liberty Fund
86612,American Hotel & Lodging Educational Institute
86716,Saint Anthony Messenger Press
86719,Retro Systems
87013,Michigan State University Press
87021,Naval Institute Press
87029,Abbey Press
87054,Arkham House
87061,Ave Maria Press
87068,Ktav Publishing
87070,The Museum of Modern Art
87113,Grove/Atlantic, Inc.
87116,National Railroad Passenger Corporation (Amtrak)
87127,Princeton Book Company
87192,Davis Publications
87249,University of South Carolina Press
87262,American Society of Civil Engineers
87289,CQ Press
87322,Human Kinetics
87337,Nolo Press
87348,Pathfinder Press
87349,KP Books
87352,The Modern Language Association of America
87364,Paladin Press
87413,University of Delaware Press
87414,Iowa Institute of Hydraulic Research
87451,University Press of New England
87480,TheUniversity of Utah Press
87510,TheChristian Science Publishing Society
87526,Gould Publications, Inc.
87542,Llewellyn Worldwide
87579,Deseret Book
87580,Northern Illinois University Press
87584,Harvard Business School Press
87685,Black Sparrow Press
87779,G. & C. Merriam Co.
87793,Ave Maria Press
87813,Christian Light Publications
87830,Theatre Arts Books
87833,Taylor Publishing Company
87840,Georgetown University Press
87842,Mountain Press Publishing Co.
87857,Rodale Press
87893,Sinauer Associates
87910,Limelight Editions
87930,Backbeat Books
87946,ACTA Publications; Jade-Milan Records
87951,9 Overlook Press
87973,Our Sunday Visitor
87975,Prometheus Books
88022,Que Corporation
88033,Boulder East European Monograph
88038,Wizards of the Coast
88125,Ktav Publishing House
88146,Mercer University Press
88163,Analytic
88175,Computer Science Press
88266,Storey Books/Storey Communications
88271,Regina Press
88286,University of Michigan Press
88289,Pelican Publishing Company
88295,Harlan Davidson Inc
88344,Orbis Books
88373,Stonehill
88385,Mathematical Association of America
88489,St. Mary's Press
88706,State University of New York Press
88727,Cheng & Tsui Company
88738,Transaction Publishers
88740,Schiffer Publishing
88754,Playwrights Canada Press
88784,Anansi
88910,Coach House Press
88850,Reader's Digest Association
88922,Talon Books Ltd.
88937,Hogrefe & Huber Publishers
88946,The Edwin Mellen Press
88997,Canadian Conference of Catholic Bishops
89024,Kalmbach Publishing Company
89093,University Publications of America
89107,Crossway Books
89204,Sporting News Books
89221,New Leaf Press
89234,National Journal Group
89236,J. Paul Getty Museum
89243,Liguori Publications
89272,Down East Books
89281,Inner Traditions Lindisfarne Press
89283,Servant Books (Now part ofFranciscan Media), S.O.S. Free Stock
89341,Longwood
89347,Mindful Press
89390,Resource Publications
89479,A&W Publishers
89486,Hazelden Foundation
89490,Enslow Publishers, Inc.
89555,TAN Books and Publishers
89603,Humana Press
89622,Twenty-Third Publications
89721,Ortho Books
89747,Squadron/Signal Publications
89791,Association for Computing Machinery
89818,Center for Civic Education
89820,Biboard Books
89839,Battery Press
89870,Ignatius Press
89871,Society for Industrial and Applied Mathematics
89906,Mesorah Publications
89930,Quorum Books
89942,Catholic Book Publishing
89997,Wilderness Press
900162,Bernards (Publishers) Ltd
900197,Bristol and Gloucestershire Archaeological Society
900214,British Postmark Society
900265,British Cave Research Association
900322,Chelsea Green Publishing
900384,Freedom Press
900409,Frank Graham
900609,Quail Map Company
900675,Colin Smythe Limited
900771,University of Exeter
901072,Colin Smythe Limited
901096,Industrial Railway Society
901144,Health Protection Agency
901333,Wiltshire Record Society
901428,Peak Park Joint Planning Board
901824,James ThinandMercat Press
901878,Society of Genealogists
902129,Dorset Publishing
902793,Book Rivers Museum
902835,Historical Model Railway Society
902888,OPC (Oxford Publishing Co.)
903102,Dance Books
903598,National Gallery of Scotland
903903,Society of Antiquaries of Scotland
904069,Ash and Grant
904093,Lloyd's of London Press Ltd.
905205,Francis Cairrns Publications
905243,Glamorgan Archive Service
905280,Southampton University Industrial Archeology Group
905466,Avon-Anglia
905555,National Maritime Museum
905617,The World Ship Society
905715,Van Duren Publishers / Colin Smythe Ltd
905777,G W & A Hesketh
906047,Croydon Natural History & Scientific Society Ltd.
906138,Scepter Publishers
906154,BPI Ltd.British Phonographic Industry
906294,Twelveheads Press
906337,Leisure Studies Association (LSA)
906395,Hart & Allen
906710,Ravette Limited
906782,Granta Editions
906867,Wild Swan Publishing
906899,Atlantic Transport Publishers
906988,Southern Electric Group
907115,David & Charles, Plc.
907328,National Library of Ireland
907503,Campden BRI
907554,Alan Godfrey Maps
907610,Titan Books
907651,House of Lochar
907689,Toccata Press
907764,Society for the Promotion of Roman Studies
907771,Maritime Books
908031,Turton & Armstrong Pty.
909969,Cycleserv Publications
911051,Plain View Press
912861,American Society of Plant Taxonomists
911104,Workman Publishing
911137,Imagine
911682,Advent Publishers
911747,Broadway Press
913460,Pathfinder Press
913589,Williamson Publishing
913720,Frederic C. Beil
914512,YIVO Institute for Jewish Research
914646,Bélier Press
915144,Hackett Publishing Company
915388,ACTA Publications
915552,Association for Consumer Research
916397,Manic D Press
916856,Alcoholics Anonymous World Services, Inc.
917048,Washington State Historical Society
917124,Industrial Workers of the World
917510,Bell Springs Publishing
918344,Costello Publishing Company
918400,Croom Helm
919415,Proclaim Publications
919783,Boston Mills Press
919957,HMS Press (London)
921191,H. Cuff
922915,Feral House
923891,Ishi Press
927609,Atomic Fez Publishing
929270,Motorola
929279,VIZ Comics
930289,DC Comics
930313,McBride/Publisher
930358,The Spoon River Press
930467,Liturgy Training Publications
931194,Blue Sky
931340,Amadeus Press
932085,Word Among Us Press
932323,Red Letter Press
932412,Mayapple Press
932416,McSweeney's
932766,Institute for Creation Research
932813,Adventures Unlimited Press
933932,Scepter Publishers
934244,VIZ Pictures
934710,Joseph Simon Pangloss Press
934781,McSweeney's
935166,Storm King Press
935696,Wizards of the Coast
935697,Midwest Villages & Voices Publications
935971,Amber Book Company
936071,Gryphon Press
936365,McSweeney's
936534,University of Michigan
937548,Plexus Publishing, Inc.
938289,Da Capo Press
939516,Forest of Peace Publishing (an imprint ofAve Maria Press)
939950,Mineralogical Society of America
940112,Gingerbread House
940669,Dramaline Publications
940866,University of Scranton Press
941478,Paraclete Press
941952,Walthers
942597,White Mane Publishing
943432,Slack Incorporated
944203,Marian Press
946184,Kingfisher Railway Publications
946289,Mr Pye Books
946351,John Ritchie Ltd
946378,TCL Publications
946537,David St John Thomasalso Atlantic Transport Publishing
946719,Firefly Publishing
947336,Aussie Books
947352,Hill House Pub
947543,International Federation of Anti-Leprosy Associations
947699,Connor & Butler Specialist Publishers
947757,Atlas Press
947971,Silver Link Publishing
948265,White Tree Books/Redcliffe Press
948456,Ravette Publishing
948975,Millstream Books
948764,Hayloft Press
948789,Carnegie Press
948904,P. E. Waters & Associates
949330,Tabor Publications
9502376,Southern Electric Group
9502960,Sten Valley Press
9507714,P M Heaton
9508913,Laura Ashley Ltd.
9510835,V G Saundercock
9511777,Pageprint (Watford) Ltd.
9513366,Moir Crawford
9521757,Brambletye Publishing
9524466,K E Keenan
9525492,Matchless Recordings and Publishing
9525860,Jeneva Publishing
9530528,BackCare (sic)
9531457,Novelangle
9531801,East Kent Maritime Trust
9533047,J M Ormston
9537098,Oxford Press
9539978,Scottish Trust for Archaeological Research
9540418,British Lichen Society
9540420,British Art Journal
9541254,Old Light Press
9542453,Theme Trades
9542946,Republican Publications
9545575,Windgather Press
9547122,Soundplay Books
9549404,The Good Hotel Guide Ltd
9549606,Wildfire Communications
9549650,Chartex Products International Ltd
9549866,The Society of London Theatre
9550560,Trackmaps
9552186,Longtail
9552233,Booksellers Association
9552283,Otago Publishing
9552889,Community Links
9553534,Cotswold Archaeology
9553561,Merchiston Publishing
9554110,Kevin Robertson Books
9554955,Coombe Hill Pub.
9555481,WRTHPublications Ltd
9555485,Archaeological Development Services Ltd
9556546,Albion Archaeology
9556646,Wimbledon College of Art
9557182,CMCS Publications (Aberystwyth University)
9557441,Martin & Craigie-Halkett
9557466,Food Solutions Publishing Ltd
9557740,DVV Media Group
9558224,Michael Rubenstein Pub.
9558668,Association of Archaeological Illustrators & Surveyors
9558926,Chelsea Publishing
9560333,Incisive Media Publications
9560722,Imperator Publishing
9560978,Corella Ltd.
9561943,MuseumsEtc
9561965,On-Site Archaeology
9562826,Belvoir Vale Publishing
9563582,Pre-Construct Archaeology (Lincoln)
9563730,University of St Andrews
9564842,Booksellers Association
9565000,Centaur Media
9565541,Showcase Database
9566049,Millstream Publications
9566889,Chris Rudd
9571735,International News Safety Institute (INSI)
9578766,Moon Adventure Publications
9582692,Spinal Publications
9598960,Geo H. O'Donnell
9599079,Nautical Association of Australia
9610352,Garcia / American Fantasy Press
9614719,Aerobics and Fitness Association of America
9615197,Grief Watch
9616286,Roman, Inc.
9627613,Sarpedon
9631589,The Bloomsbury Review
9637840,Write Brain Publishers
9639763,Greenery Press
9639795,Department of Portable Antiquities and Treasure
9642006,Arcus Publishing
9642610,Basilica Press
9645960,Mystic Rose Books
9647292,Windblown Media
9651972,Uversa Press
9653429,Book Emporium Press
9655889,A Sandy Bottom Press Design
9659228,Ascension Press
9663533,Ambassador House
9667840,Eisenbrauns also Enlil Press
9667982,The Caddis Press
9670170,Recess Records
9676622,Steel Cage Books
9689247,Matrix Productions
9694763,Islamic Shia Ithna-Asheri Jamaat of Toronto
9695104,Empty Mirror Press
9696421,Mobile Command Headquarters, Canadian Armed Forces
9703355,McSweeney's
9703751,Celtic Dragon Press
9705392,PEEP! Press
9710896,Food-Medication Interactions
9714010,Hand Books Press
9716974,Is It Gonna Hurt? Publishers
9717650,Aberjona Press
9719047,McSweeney's
9723298,Cherry Hill Publishing
9725898,Vince Emery Productions
9727047,Jeffrey Taylor
9727193,Super Techno Arts
9728447,Called by Joy
9729679,New American Press
9737787,Ninjalicious
9738649,Variant Press
9750965,Ballistic Publishing
9755995,Alliance Publishing Group
9760357,Relevant Media Group
9766984,Dark Moon Press
9767525,Alaska Geobotany Center (University of Alaska Fairbanks)
9771611,Amber Book Company
9776166,The Pragmatic Programmer
9778682,Synthetic Worlds
9778727,Mystic Productions
9777238,BDSM Press
9777649,KoPubCo
9779074,The Tayler Corporation
9780735,Jingle Cats
9780937,Latex Lair Publishing
9780988,Waterloo Regional Pictures Entertainment, Inc.
9788192,Swabhimani Publication,
9781813,Red and Black Publishers
9782026,Crackjaw Publishing
9787392,The Pragmatic Programmer
9788968,Ferine Books
9790468,Mark Butty Publisher
9795393,Synthetic Worlds
9796163,Bazillion Points Books
980788,United States Conference of Catholic Bishops
9811597,Atomic Fez Publishing
9814256,Rebel e Publishers
9816003,Winterlake Press
9817924,Ringing Bell Press
9818156,Fairand Books
9821005,Synthetic Worlds
9822152,VoidMaster Publishing (AKA: VacuoDominus Publishing)
9825036,CPsquare
9825442,Microsoft Research
9825650,Vince Emery Productions
9827198,Bryan Feldman
9829767,DSRS Publishing
9830086,Cherry Hill Publishing
9834112,Practical Green Press
9834720,National Health Law Program
9836185,Grey Gecko Press, LLC
9838229,The Film Collaborative
9840313,George A. Hart Publishing
9841318,Beacon Publishing
9841707,Christus Publishing
9842323,Okudens House Publishing
9842945,Anaskimin
9843759,Cherry Hill Publishing
9854400,Grey Gecko Press, LLC
9859881,Pencey X Publishing
9865266,Azore's Crown Publishing
9866424,Atomic Fez Publishing
9867616,The People's Picture Company Inc.
9882870,Cappella Books
9894698,MoonLit Press
9896415,Button Poetry
9905479,Pied Piper, Inc.
9911628,Berryhill Publishing
9917066,Lise Heroux
9917419,Ammonite Films Publishing
9931948,RISC OS Open Limited
